id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
2956,Adema,"nu metal,rock,alternative rock,metal,nu-metal",0.0,4.0,1041,793|917|930|942|946,"I enjoy listening to artists like Marilyn Manson, Coldplay, Placebo, Muse, System of a Down, My Chemical Romance. I generally like metal industrial rock alternative indie punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Coldplay, Placebo, Muse, System of a Down","I enjoy listening to artists like Marilyn Manson, Coldplay, Placebo, Muse, System of a Down, My Chemical Romance. I generally like metal industrial rock alternative indie punk music. Can you recommend similar music artists I might enjoy?",1,2956|3833|10430|461|928|1338,2956,1.0,1.0,1.0,0,template_11,0,0.0,0.0
3739,Hole,"grunge,rock,female vocalists,alternative rock,alternative",0.0,4.0,1042,328|333|349|403|461,"I enjoy listening to artists like Coldplay, Madonna, Lady Gaga, Robbie Williams, OneRepublic, Kings of Leon. I generally like alternative rock pop dance female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Madonna, Lady Gaga, Robbie Williams, OneRepublic","I enjoy listening to artists like Coldplay, Madonna, Lady Gaga, Robbie Williams, OneRepublic, Kings of Leon. I generally like alternative rock pop dance female vocalists music. Can you recommend similar music artists I might enjoy?",1,3739|5746|6308|8372|9079|701|329,3739,0.85,1.0,0.9739658831779552,0,template_11,0,0.0,0.0
2281,Deerhoof,"experimental,noise,avant-garde,alternative,indie",0.0,4.0,1044,2470|2624|3430|3443|4316,"I enjoy listening to artists like The Beatles, Devendra Banhart, Animal Collective, U2, Neil Young, Johnny Cash. I generally like classic rock british indie singer songwriter music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Beatles, Devendra Banhart, Animal Collective, U2, Neil Young","I enjoy listening to artists like The Beatles, Devendra Banhart, Animal Collective, U2, Neil Young, Johnny Cash. I generally like classic rock british indie singer songwriter music. Can you recommend similar music artists I might enjoy?",1,2281|3299|1504|2475|2471,2281,0.5,1.0,0.8364801667538002,0,template_11,0,0.0,0.0
2548,Wanessa,"pop,female vocalists,dance,house,electro pop",0.0,4.0,1046,458|464|466|498|524,"I enjoy listening to artists like Kylie Minogue, Madonna, Mariah Carey, Rihanna, Britney Spears, Christina Aguilera. I generally like pop dance electronic female vocalists rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Mariah Carey, Rihanna, Britney Spears","I enjoy listening to artists like Kylie Minogue, Madonna, Mariah Carey, Rihanna, Britney Spears, Christina Aguilera. I generally like pop dance electronic female vocalists rnb music. Can you recommend similar music artists I might enjoy?",1,2548|2984|4561|4562|89|461,2548,1.1,1.0,0.8797403209728136,0,template_11,1,0.16666666666666666,0.3562071871080222
1534,The Sisters of Mercy,"gothic rock,gothic,80s,post-punk,goth",0.0,4.0,1049,715|716|718|858|859,"I enjoy listening to artists like Daft Punk, New Order, Depeche Mode, Portishead, The Cure, The Cranberries. I generally like electronic dance electronica house new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, New Order, Depeche Mode, Portishead, The Cure","I enjoy listening to artists like Daft Punk, New Order, Depeche Mode, Portishead, The Cure, The Cranberries. I generally like electronic dance electronica house new wave music. Can you recommend similar music artists I might enjoy?",1,1534|154|226|53|863|964|1755,1534,0.8,1.0,0.9571237369991252,0,template_11,0,0.0,0.0
2676,Tycho,"ambient,idm,chillout,electronic,experimental",0.0,4.0,105,1969|2146|2158|2161|2165,"I enjoy listening to artists like Aphex Twin, Squarepusher, Autechre, Boards of Canada, 65daysofstatic, Arovane. I generally like ambient electronic idm experimental chillout post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Aphex Twin, Squarepusher, Autechre, Boards of Canada, 65daysofstatic","I enjoy listening to artists like Aphex Twin, Squarepusher, Autechre, Boards of Canada, 65daysofstatic, Arovane. I generally like ambient electronic idm experimental chillout post music. Can you recommend similar music artists I might enjoy?",1,2676|2677|2681|2688|2691,2676,0.15,1.0,0.9072278740982787,0,template_11,0,0.0,0.0
2402,Xiu Xiu,"experimental,indie,indie rock,post-rock,electronic",0.0,4.0,1050,4079|6151|6910|12002|433,"I enjoy listening to artists like Air, Arcade Fire, Sigur RÃÂ³s, Animal Collective, Boards of Canada, BjÃÂ¶rk. I generally like electronic chillout ambient trip indie rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Air, Arcade Fire, Sigur RÃÂ³s, Animal Collective, Boards of Canada","I enjoy listening to artists like Air, Arcade Fire, Sigur RÃÂ³s, Animal Collective, Boards of Canada, BjÃÂ¶rk. I generally like electronic chillout ambient trip indie rock music. Can you recommend similar music artists I might enjoy?",1,2402|2416|3411|3694|5549|6217,2402,0.7,1.0,0.9950883841893561,0,template_11,1,0.25,0.43067655807339306
198,System of a Down,"metal,alternative metal,rock,nu metal,alternative",0.0,4.0,1051,924|931|946|1041|1045,"I enjoy listening to artists like Radiohead, Infected Mushroom, Muse, Arctic Monkeys, Red Hot Chili Peppers, Queens of the Stone Age. I generally like alternative rock electronic trance psytrance psychedelic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, Infected Mushroom, Muse, Arctic Monkeys, Red Hot Chili Peppers","I enjoy listening to artists like Radiohead, Infected Mushroom, Muse, Arctic Monkeys, Red Hot Chili Peppers, Queens of the Stone Age. I generally like alternative rock electronic trance psytrance psychedelic music. Can you recommend similar music artists I might enjoy?",1,198|920|5630|854|209|1131|4828,198,0.9,1.0,0.9842184869190973,0,template_11,0,0.0,0.0
1513,Ramones,"punk,punk rock,rock,classic rock,70s",0.0,4.0,1052,1094|1206|1239|1390|1731,"I enjoy listening to artists like Daft Punk, Coldplay, Burial, The Beatles, Nirvana, Akira Yamaoka. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Coldplay, Burial, The Beatles, Nirvana","I enjoy listening to artists like Daft Punk, Coldplay, Burial, The Beatles, Nirvana, Akira Yamaoka. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,1513|2611|5423|225|427|709,1513,1.0,1.0,1.0,0,template_11,0,0.0,0.0
2130,Brandon Flowers,"alternative rock,rock,indie,indie rock,singer-songwriter",0.0,4.0,1053,329|331|333|352|386,"I enjoy listening to artists like Kylie Minogue, Daft Punk, Coldplay, Madonna, Lady Gaga, Enrique Iglesias. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Daft Punk, Coldplay, Madonna, Lady Gaga","I enjoy listening to artists like Kylie Minogue, Daft Punk, Coldplay, Madonna, Lady Gaga, Enrique Iglesias. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,2130|2137|2521|4562|4814|5988|7868,2130,0.75,1.0,0.9965075421592007,0,template_11,0,0.0,0.0
4716,Vanessa da Mata,"brazilian,mpb,female vocalists,brasil,bossa nova",0.0,4.0,1054,1747|1964|2184|2264|2840,"I enjoy listening to artists like Max Richter, Radiohead, Death Cab for Cutie, Thom Yorke, Adriana Calcanhotto, JÃÂ³nsi. I generally like ambient experimental drone instrumental alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Max Richter, Radiohead, Death Cab for Cutie, Thom Yorke, Adriana Calcanhotto","I enjoy listening to artists like Max Richter, Radiohead, Death Cab for Cutie, Thom Yorke, Adriana Calcanhotto, JÃÂ³nsi. I generally like ambient experimental drone instrumental alternative rock music. Can you recommend similar music artists I might enjoy?",1,4716|4495|981|1731,4716,0.45,1.0,0.9426057316136444,0,template_11,0,0.0,0.0
371,Skillet,"alternative,christian rock,rock,alternative rock,christian",0.0,4.0,1055,1857|1859|2352|2655|2986,"I enjoy listening to artists like Ana Carolina, Avril Lavigne, Los Hermanos, Paramore, Flyleaf, Pitty. I generally like mpb brazilian female vocalists pop rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Ana Carolina, Avril Lavigne, Los Hermanos, Paramore, Flyleaf","I enjoy listening to artists like Ana Carolina, Avril Lavigne, Los Hermanos, Paramore, Flyleaf, Pitty. I generally like mpb brazilian female vocalists pop rock music. Can you recommend similar music artists I might enjoy?",1,371|8728|2082|8047|2983,371,0.5,1.0,0.9374130297304558,0,template_11,0,0.0,0.0
2523,Spice Girls,"pop,90s,british,dance,female vocalists",0.0,4.0,1056,498|523|524|544|646,"I enjoy listening to artists like Coldplay, Enrique Iglesias, Mariah Carey, Rihanna, Britney Spears, Christina Aguilera. I generally like alternative rock dance latin pop male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Enrique Iglesias, Mariah Carey, Rihanna, Britney Spears","I enjoy listening to artists like Coldplay, Enrique Iglesias, Mariah Carey, Rihanna, Britney Spears, Christina Aguilera. I generally like alternative rock dance latin pop male music. Can you recommend similar music artists I might enjoy?",1,2523|2977|3187|3393|4474|1430|2548,2523,0.2,1.0,0.45749452618986164,0,template_11,0,0.0,0.0
2019,Stacie Orrico,"pop,female vocalists,rnb,female vocalist,singer-songwriter",0.0,4.0,1057,333|344|352|360|362,"I enjoy listening to artists like Kylie Minogue, Lady Gaga, Poets of the Fall, My Chemical Romance, Mariah Carey, Marisa Monte. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Lady Gaga, Poets of the Fall, My Chemical Romance, Mariah Carey","I enjoy listening to artists like Kylie Minogue, Lady Gaga, Poets of the Fall, My Chemical Romance, Mariah Carey, Marisa Monte. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,2019|2082|2392|2548|3081|3125|792,2019,0.4,1.0,0.9641803458261541,0,template_11,0,0.0,0.0
3393,Sandy Leah,"pop,mpb,rock,jazz,female vocalists",0.0,4.0,1058,461|464|466|484|544,"I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Britney Spears, Jordin Sparks, Christina Aguilera, BeyoncÃÂ©. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Enrique Iglesias, Britney Spears, Jordin Sparks, Christina Aguilera","I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Britney Spears, Jordin Sparks, Christina Aguilera, BeyoncÃÂ©. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,3393|4561|5749|288|321|1045|3377,3393,0.55,1.0,0.9295076808255159,0,template_11,0,0.0,0.0
5966,Circa Survive,"experimental,alternative,indie,rock,seen live",0.0,4.0,1060,1614|1632|2574|3707|5605,"I enjoy listening to artists like MF DOOM, My Bloody Valentine, Pink Floyd, Opeth, Red Hot Chili Peppers, Queens of the Stone Age. I generally like hip hop underground shoegaze dream pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: MF DOOM, My Bloody Valentine, Pink Floyd, Opeth, Red Hot Chili Peppers","I enjoy listening to artists like MF DOOM, My Bloody Valentine, Pink Floyd, Opeth, Red Hot Chili Peppers, Queens of the Stone Age. I generally like hip hop underground shoegaze dream pop music. Can you recommend similar music artists I might enjoy?",1,5966|429|3258|1943|4108,5966,0.2,1.0,0.5109559939712153,0,template_11,0,0.0,0.0
917,Iron Maiden,"heavy metal,metal,nwobhm,hard rock,rock",0.0,4.0,1061,2864|2873|2896|3892|5660,"I enjoy listening to artists like James Blunt, Red Hot Chili Peppers, Manu Chao, Howlin' Wolf, Muddy Waters, Elmore James. I generally like pop singer songwriter acoustic rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: James Blunt, Red Hot Chili Peppers, Manu Chao, Howlin' Wolf, Muddy Waters","I enjoy listening to artists like James Blunt, Red Hot Chili Peppers, Manu Chao, Howlin' Wolf, Muddy Waters, Elmore James. I generally like pop singer songwriter acoustic rock alternative music. Can you recommend similar music artists I might enjoy?",1,917|966|2894|7260|8126,917,0.8,1.0,0.913852335159709,0,template_11,0,0.0,0.0
4316,Tricky,"trip-hop,downtempo,chillout,electronic,electronica",0.0,4.0,1062,2637|3164|3440|3443|3445,"I enjoy listening to artists like Daft Punk, Thievery Corporation, Eels, Massive Attack, Nick Drake, Pearl Jam. I generally like electronic dance electronica house chillout trip music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Thievery Corporation, Eels, Massive Attack, Nick Drake","I enjoy listening to artists like Daft Punk, Thievery Corporation, Eels, Massive Attack, Nick Drake, Pearl Jam. I generally like electronic dance electronica house chillout trip music. Can you recommend similar music artists I might enjoy?",1,4316|6724|10394|157|843,4316,0.95,1.0,0.9949683750780682,0,template_11,0,0.0,0.0
3902,CocoRosie,"indie,experimental,folk,female vocalists,new weird america",0.0,4.0,1063,618|930|932|980|1073,"I enjoy listening to artists like Sopor Aeternus & The Ensemble of Shadows, Placebo, Bloc Party, Death Cab for Cutie, Interpol, The Killers. I generally like darkwave gothic electronic german alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sopor Aeternus & The Ensemble of Shadows, Placebo, Bloc Party, Death Cab for Cutie, Interpol","I enjoy listening to artists like Sopor Aeternus & The Ensemble of Shadows, Placebo, Bloc Party, Death Cab for Cutie, Interpol, The Killers. I generally like darkwave gothic electronic german alternative rock music. Can you recommend similar music artists I might enjoy?",1,3902|7389|10969|12026|195,3902,0.95,1.0,0.996999330656715,0,template_11,0,0.0,0.0
2463,Boston,"classic rock,80s,hard rock,rock,progressive rock",0.0,4.0,1064,8555|8794|163|192|378,"I enjoy listening to artists like Fleetwood Mac, Nirvana, Alanis Morissette, AC/DC, Black Label Society, Electric Light Orchestra. I generally like classic rock 70s grunge alternative female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Fleetwood Mac, Nirvana, Alanis Morissette, AC/DC, Black Label Society","I enjoy listening to artists like Fleetwood Mac, Nirvana, Alanis Morissette, AC/DC, Black Label Society, Electric Light Orchestra. I generally like classic rock 70s grunge alternative female music. Can you recommend similar music artists I might enjoy?",1,2463|2569|2861|2936|3470|3888|4130,2463,1.0,1.0,1.0,0,template_11,1,0.5,0.6309297535714575
