id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
2676,Tycho,"ambient,idm,chillout,electronic,experimental",0.0,4.0,105,1969|2146|2158|2161|2165,"I enjoy listening to artists like Aphex Twin, Squarepusher, Autechre, Boards of Canada, 65daysofstatic, Arovane. I generally like ambient electronic idm experimental chillout post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Aphex Twin, Squarepusher, Autechre, Boards of Canada, 65daysofstatic","I enjoy listening to artists like Aphex Twin, Squarepusher, Autechre, Boards of Canada, 65daysofstatic, Arovane. I generally like ambient electronic idm experimental chillout post music. Can you recommend similar music artists I might enjoy?",1,2676|2677|2681|2688|2691,2676
2402,Xiu Xiu,"experimental,indie,indie rock,post-rock,electronic",0.0,4.0,1050,4079|6151|6910|12002|433,"I enjoy listening to artists like Air, Arcade Fire, Sigur RÃ³s, Animal Collective, Boards of Canada, BjÃ¶rk. I generally like electronic chillout ambient trip indie rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Air, Arcade Fire, Sigur RÃ³s, Animal Collective, Boards of Canada","I enjoy listening to artists like Air, Arcade Fire, Sigur RÃ³s, Animal Collective, Boards of Canada, BjÃ¶rk. I generally like electronic chillout ambient trip indie rock music. Can you recommend similar music artists I might enjoy?",1,2402|2416|3411|3694|5549|6217,2402
198,System of a Down,"metal,alternative metal,rock,nu metal,alternative",0.0,4.0,1051,924|931|946|1041|1045,"I enjoy listening to artists like Radiohead, Infected Mushroom, Muse, Arctic Monkeys, Red Hot Chili Peppers, Queens of the Stone Age. I generally like alternative rock electronic trance psytrance psychedelic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, Infected Mushroom, Muse, Arctic Monkeys, Red Hot Chili Peppers","I enjoy listening to artists like Radiohead, Infected Mushroom, Muse, Arctic Monkeys, Red Hot Chili Peppers, Queens of the Stone Age. I generally like alternative rock electronic trance psytrance psychedelic music. Can you recommend similar music artists I might enjoy?",1,198|920|5630|854|209|1131|4828,198
1513,Ramones,"punk,punk rock,rock,classic rock,70s",0.0,4.0,1052,1094|1206|1239|1390|1731,"I enjoy listening to artists like Daft Punk, Coldplay, Burial, The Beatles, Nirvana, Akira Yamaoka. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Coldplay, Burial, The Beatles, Nirvana","I enjoy listening to artists like Daft Punk, Coldplay, Burial, The Beatles, Nirvana, Akira Yamaoka. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,1513|2611|5423|225|427|709,1513
2130,Brandon Flowers,"alternative rock,rock,indie,indie rock,singer-songwriter",0.0,4.0,1053,329|331|333|352|386,"I enjoy listening to artists like Kylie Minogue, Daft Punk, Coldplay, Madonna, Lady Gaga, Enrique Iglesias. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Daft Punk, Coldplay, Madonna, Lady Gaga","I enjoy listening to artists like Kylie Minogue, Daft Punk, Coldplay, Madonna, Lady Gaga, Enrique Iglesias. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,2130|2137|2521|4562|4814|5988|7868,2130
4716,Vanessa da Mata,"brazilian,mpb,female vocalists,brasil,bossa nova",0.0,4.0,1054,1747|1964|2184|2264|2840,"I enjoy listening to artists like Max Richter, Radiohead, Death Cab for Cutie, Thom Yorke, Adriana Calcanhotto, JÃ³nsi. I generally like ambient experimental drone instrumental alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Max Richter, Radiohead, Death Cab for Cutie, Thom Yorke, Adriana Calcanhotto","I enjoy listening to artists like Max Richter, Radiohead, Death Cab for Cutie, Thom Yorke, Adriana Calcanhotto, JÃ³nsi. I generally like ambient experimental drone instrumental alternative rock music. Can you recommend similar music artists I might enjoy?",1,4716|4495|981|1731,4716
371,Skillet,"alternative,christian rock,rock,alternative rock,christian",0.0,4.0,1055,1857|1859|2352|2655|2986,"I enjoy listening to artists like Ana Carolina, Avril Lavigne, Los Hermanos, Paramore, Flyleaf, Pitty. I generally like mpb brazilian female vocalists pop rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Ana Carolina, Avril Lavigne, Los Hermanos, Paramore, Flyleaf","I enjoy listening to artists like Ana Carolina, Avril Lavigne, Los Hermanos, Paramore, Flyleaf, Pitty. I generally like mpb brazilian female vocalists pop rock music. Can you recommend similar music artists I might enjoy?",1,371|8728|2082|8047|2983,371
2523,Spice Girls,"pop,90s,british,dance,female vocalists",0.0,4.0,1056,498|523|524|544|646,"I enjoy listening to artists like Coldplay, Enrique Iglesias, Mariah Carey, Rihanna, Britney Spears, Christina Aguilera. I generally like alternative rock dance latin pop male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Enrique Iglesias, Mariah Carey, Rihanna, Britney Spears","I enjoy listening to artists like Coldplay, Enrique Iglesias, Mariah Carey, Rihanna, Britney Spears, Christina Aguilera. I generally like alternative rock dance latin pop male music. Can you recommend similar music artists I might enjoy?",1,2523|2977|3187|3393|4474|1430|2548,2523
2019,Stacie Orrico,"pop,female vocalists,rnb,female vocalist,singer-songwriter",0.0,4.0,1057,333|344|352|360|362,"I enjoy listening to artists like Kylie Minogue, Lady Gaga, Poets of the Fall, My Chemical Romance, Mariah Carey, Marisa Monte. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Lady Gaga, Poets of the Fall, My Chemical Romance, Mariah Carey","I enjoy listening to artists like Kylie Minogue, Lady Gaga, Poets of the Fall, My Chemical Romance, Mariah Carey, Marisa Monte. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,2019|2082|2392|2548|3081|3125|792,2019
3393,Sandy Leah,"pop,mpb,rock,jazz,female vocalists",0.0,4.0,1058,461|464|466|484|544,"I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Britney Spears, Jordin Sparks, Christina Aguilera, BeyoncÃ©. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Enrique Iglesias, Britney Spears, Jordin Sparks, Christina Aguilera","I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Britney Spears, Jordin Sparks, Christina Aguilera, BeyoncÃ©. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,3393|4561|5749|288|321|1045|3377,3393
5966,Circa Survive,"experimental,alternative,indie,rock,seen live",0.0,4.0,1060,1614|1632|2574|3707|5605,"I enjoy listening to artists like MF DOOM, My Bloody Valentine, Pink Floyd, Opeth, Red Hot Chili Peppers, Queens of the Stone Age. I generally like hip hop underground shoegaze dream pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: MF DOOM, My Bloody Valentine, Pink Floyd, Opeth, Red Hot Chili Peppers","I enjoy listening to artists like MF DOOM, My Bloody Valentine, Pink Floyd, Opeth, Red Hot Chili Peppers, Queens of the Stone Age. I generally like hip hop underground shoegaze dream pop music. Can you recommend similar music artists I might enjoy?",1,5966|429|3258|1943|4108,5966
917,Iron Maiden,"heavy metal,metal,nwobhm,hard rock,rock",0.0,4.0,1061,2864|2873|2896|3892|5660,"I enjoy listening to artists like James Blunt, Red Hot Chili Peppers, Manu Chao, Howlin' Wolf, Muddy Waters, Elmore James. I generally like pop singer songwriter acoustic rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: James Blunt, Red Hot Chili Peppers, Manu Chao, Howlin' Wolf, Muddy Waters","I enjoy listening to artists like James Blunt, Red Hot Chili Peppers, Manu Chao, Howlin' Wolf, Muddy Waters, Elmore James. I generally like pop singer songwriter acoustic rock alternative music. Can you recommend similar music artists I might enjoy?",1,917|966|2894|7260|8126,917
4316,Tricky,"trip-hop,downtempo,chillout,electronic,electronica",0.0,4.0,1062,2637|3164|3440|3443|3445,"I enjoy listening to artists like Daft Punk, Thievery Corporation, Eels, Massive Attack, Nick Drake, Pearl Jam. I generally like electronic dance electronica house chillout trip music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Thievery Corporation, Eels, Massive Attack, Nick Drake","I enjoy listening to artists like Daft Punk, Thievery Corporation, Eels, Massive Attack, Nick Drake, Pearl Jam. I generally like electronic dance electronica house chillout trip music. Can you recommend similar music artists I might enjoy?",1,4316|6724|10394|157|843,4316
3902,CocoRosie,"indie,experimental,folk,female vocalists,new weird america",0.0,4.0,1063,618|930|932|980|1073,"I enjoy listening to artists like Sopor Aeternus & The Ensemble of Shadows, Placebo, Bloc Party, Death Cab for Cutie, Interpol, The Killers. I generally like darkwave gothic electronic german alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sopor Aeternus & The Ensemble of Shadows, Placebo, Bloc Party, Death Cab for Cutie, Interpol","I enjoy listening to artists like Sopor Aeternus & The Ensemble of Shadows, Placebo, Bloc Party, Death Cab for Cutie, Interpol, The Killers. I generally like darkwave gothic electronic german alternative rock music. Can you recommend similar music artists I might enjoy?",1,3902|7389|10969|12026|195,3902
2463,Boston,"classic rock,80s,hard rock,rock,progressive rock",0.0,4.0,1064,8555|8794|163|192|378,"I enjoy listening to artists like Fleetwood Mac, Nirvana, Alanis Morissette, AC/DC, Black Label Society, Electric Light Orchestra. I generally like classic rock 70s grunge alternative female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Fleetwood Mac, Nirvana, Alanis Morissette, AC/DC, Black Label Society","I enjoy listening to artists like Fleetwood Mac, Nirvana, Alanis Morissette, AC/DC, Black Label Society, Electric Light Orchestra. I generally like classic rock 70s grunge alternative female music. Can you recommend similar music artists I might enjoy?",1,2463|2569|2861|2936|3470|3888|4130,2463
1609,Lykke Li,"electronic,pop,female vocalists,alternative,indie pop",0.0,4.0,1065,311|328|329|333|344,"I enjoy listening to artists like Goldfrapp, Depeche Mode, Lady Gaga, Michael Jackson, Mariah Carey, Rihanna. I generally like electronic female vocalists trip new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Goldfrapp, Depeche Mode, Lady Gaga, Michael Jackson, Mariah Carey","I enjoy listening to artists like Goldfrapp, Depeche Mode, Lady Gaga, Michael Jackson, Mariah Carey, Rihanna. I generally like electronic female vocalists trip new wave music. Can you recommend similar music artists I might enjoy?",1,1609|1797|2498|2646|3502|6930,1609
5416,Os Mutantes,"brazilian,psychedelic,rock,classic rock,mpb",0.0,4.0,1067,875|903|1083|1513|1639,"I enjoy listening to artists like And One, Lady Gaga, Radiohead, The Cure, Pink Floyd, Arctic Monkeys. I generally like synthpop ebm electronic industrial pop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: And One, Lady Gaga, Radiohead, The Cure, Pink Floyd","I enjoy listening to artists like And One, Lady Gaga, Radiohead, The Cure, Pink Floyd, Arctic Monkeys. I generally like synthpop ebm electronic industrial pop dance music. Can you recommend similar music artists I might enjoy?",1,5416|5630|5639|6120|8713|59,5416
4822,No Use for a Name,"punk,punk rock,hardcore,melodic hardcore",0.0,4.0,1068,605|808|840|857|1090,"I enjoy listening to artists like Marilyn Manson, The Cure, System of a Down, My Chemical Romance, Red Hot Chili Peppers, Green Day. I generally like metal industrial rock new wave 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, The Cure, System of a Down, My Chemical Romance, Red Hot Chili Peppers","I enjoy listening to artists like Marilyn Manson, The Cure, System of a Down, My Chemical Romance, Red Hot Chili Peppers, Green Day. I generally like metal industrial rock new wave 80s music. Can you recommend similar music artists I might enjoy?",1,4822|4833|8945|614|709|1406,4822
4850,Strike,"brazilian rock,pop,rock,pop rock,pop punk",0.0,4.0,1069,525|542|701|708|1009,"I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Red Hot Chili Peppers, Ana Carolina, Rihanna. I generally like pop dance electronic female vocalists rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Lady Gaga, Red Hot Chili Peppers, Ana Carolina","I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Red Hot Chili Peppers, Ana Carolina, Rihanna. I generally like pop dance electronic female vocalists rock music. Can you recommend similar music artists I might enjoy?",1,4850|5249|6120|6792|8371|289,4850
2742,Steppenwolf,"classic rock,hard rock,rock,60s,psychedelic",0.0,4.0,107,954|957|1044|1099|1103,"I enjoy listening to artists like Infected Mushroom, System of a Down, ÐÐµÐ½Ð¸Ð½Ð³ÑÐ°Ð´, Red Hot Chili Peppers, Nirvana, Blackmore's Night. I generally like electronic trance psytrance psychedelic metal alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Infected Mushroom, System of a Down, ÐÐµÐ½Ð¸Ð½Ð³ÑÐ°Ð´, Red Hot Chili Peppers, Nirvana","I enjoy listening to artists like Infected Mushroom, System of a Down, ÐÐµÐ½Ð¸Ð½Ð³ÑÐ°Ð´, Red Hot Chili Peppers, Nirvana, Blackmore's Night. I generally like electronic trance psytrance psychedelic metal alternative music. Can you recommend similar music artists I might enjoy?",1,2742|2743|2744|2746|2747|707,2742
